,Web Archive Link,GIPHY Title
9099,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgByNRTvtVJIHu/giphy.gif, 
9100,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgFpK2PwtclxPG/giphy.gif,amy landecker help GIF by Transparent
9101,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fgj21C9Dh4z7LW/giphy.gif,capital pride lgbt GIF by Capital Pride | Have Pride 365!
9102,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgkzfCWqe6kZzi/giphy.gif, 
9103,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FgL7oDhukvSJaw/giphy.gif,click dev hynes GIF by Domino Recording Co.
9105,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhArmxgoAGe3y8/giphy.gif, 
9106,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhCIdNfJxbs3PG/giphy.gif,thumbs up GIF by Paul McCartney
9107,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhHq0b8HQV05Wg/giphy.gif,tell me adam hassler GIF by Wayward Pines
9108,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhKTcnYwpRaLL2/giphy.gif,we tv slay GIF by Braxton Family Values 
9109,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhtYpeL3hnBmtW/giphy.gif,tonys GIF by Tony Awards
9110,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhzTRUrcEZZh5u/giphy.gif,coca cola animation GIF by Isabella Carapella
9111,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FhzYa8P0ld6Lw4/giphy.gif, 
9113,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiaJNJ9d9od8d2/giphy.gif, 
9114,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FibGRQSuYrpB6g/giphy.gif,carrie underwood cmt awards 2016 GIF by CMT Music Awards
9115,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiBN8NQl4ZMfzW/giphy.gif,play it cool jeff goldblum GIF by Team Coco
9116,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiCTH7hML4NXUI/giphy.gif,sassy yas GIF by So You Think You Can Dance
9117,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FicVJKi9RRcTPW/giphy.gif,louise belcher fox GIF by Bob's Burgers
9118,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fid93oc146UkSY/giphy.gif,lov GIF by Hazelnut Blvd
9119,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiHBMy2DNSGkJq/giphy.gif,flashback friday GIF by GIPHY Studios Originals
9120,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiitUyOwmUpB1S/giphy.gif,david rose dancing GIF by Schitt's Creek
9121,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fij7y1REJPJgxq/giphy.gif,copa america centenario goal GIF by Univision Deportes
9122,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiLG37hUSMqW4M/giphy.gif,GIF by Ghostbusters 
9123,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FimoZeO7qtf2FO/giphy.gif,happy marilyn monroe GIF by X&XYZ
9125,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fis1cjDIyky9yM/giphy.gif,best friends friendship GIF by GIPHY Studios Originals
9126,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fit0UhWdT4FlXa/giphy.gif,GIF by VH1 Hip Hop Honors
9127,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiVOVkZ7ThdZ8k/giphy.gif,music festival bonnaroo 2016 GIF by Bonnaroo Music and Arts Festival
9128,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiXBdWRy3aZHJm/giphy.gif,kissing french kiss GIF by Capital Pride | Have Pride 365!
9129,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FiZWJ3XCtHZE9a/giphy.gif,governors ball GIF by Marian Hill
9130,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fj4HLYfysm3QTm/giphy.gif,euro 2016 GIF by ESPN FC
9131,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fj989Xe5YqXwcg/giphy.gif,pokemon GIF by swineflew
9132,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjAj8wDwTSTP7W/giphy.gif,lin manuel miranda GIF by Tony Awards
9133,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjL6LuRmWScxnG/giphy.gif,lin manuel miranda hispanic heritage month GIF by Tony Awards
9134,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjmKXI7LDkBqla/giphy.gif,tonys GIF by Tony Awards
9136,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjRYu8OUjcnaG4/giphy.gif,jimmy fallon snl GIF by The Tonight Show Starring Jimmy Fallon
9137,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FjsZWMi9jE0VrO/giphy.gif,james rodriguez dive GIF by Univision Deportes
9139,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fk2ZH8NJ6BNa8w/giphy.gif,GIF by Ghostbusters 
9140,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fk6zLLHguIe4g0/giphy.gif,fifth harmony cmt awards 2016 GIF by CMT Music Awards
9142,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkF3819Tgd7YC4/giphy.gif,art glitch GIF by haydiroket (Mert Keskin)
9143,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkgwrI7P4G1amI/giphy.gif,are you afraid of the dark werewolf GIF
9144,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkjhEttH7AudS8/giphy.gif,GIF by X&XYZ
9145,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkL3tqZ5TgS0IE/giphy.gif,capital pride lgbt GIF by Capital Pride | Have Pride 365!
9146,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkpOJBMVHXmfEQ/giphy.gif,no thank you puppets GIF by GIPHY Studios Originals
9147,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fkr4YV44wEphx6/giphy.gif,tracee ellis ross black girl magic GIF
9148,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72Fkr5DAET3xp9lu/giphy.gif,prank firecrackers GIF
9149,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkT86CPxlzNgFa/giphy.gif,happy art GIF by X&XYZ
9150,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FktIEL4PpOAvok/giphy.gif,shade gossip GIF by Big Brother
9151,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o72FkvK9CsjUFUhOg/giphy.gif,eddie murphy GIF
9156,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAdmeDZFkE1kFa/giphy.gif,abbi jacobson GIF by Broad City
9157,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAjO6UfIEvM0RW/giphy.gif,nick jonas fire GIF by Vanity Fair
9158,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAOCLkXLl6oTAI/giphy.gif,excited detroit tigers GIF by West Michigan Whitecaps 
9159,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abASnr1goL2qFNe/giphy.gif,GIF by Mashable
9160,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAxVNGDzpx5PK8/giphy.gif, 
9161,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abAzQsnbxLmvyOk/giphy.gif,music video mv GIF
9162,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abB06u9bNzA8lu8/giphy.gif,bb-8 yes GIF by Star Wars
9163,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBelY4ssQdeRdC/giphy.gif,the force awakens rey GIF by Star Wars
9164,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBlkwyCFWXjZVC/giphy.gif,loop dress GIF by Nikolar
9165,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBP0nMjrdIvaCY/giphy.gif,happy oh my god GIF by The Daily Show with Trevor Noah
9166,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBtiaVlCWiSbQc/giphy.gif,wine cheese GIF by TV Land
9167,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abBYyoC29c8SCZi/giphy.gif, 
9168,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abC4CxjYyAs6Lfi/giphy.gif,thirsty thursday GIF by Denyse
9169,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCghD0FFUOuSxW/giphy.gif,red carpet oops GIF
9170,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCJnPhzwYzbvDW/giphy.gif,face palm GIF by Captain Obvious
9171,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCmBsPe2sTpetq/giphy.gif,mark ruffalo running GIF by Now You See Me 2 
9172,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCQDaF0o7TINNK/giphy.gif,caitlyn jenner vanity fair oscar party GIF by Vanity Fair
9173,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCvIjGAv2CSl20/giphy.gif,season 3 mic drop GIF by Black Sails
9174,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abCVO2hRA9VRRRe/giphy.gif,GIF by Mashable
9175,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abD56TrWgS8mCqc/giphy.gif,cmt shrug GIF by Party Down South
9176,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abDbFe14HR4YQnu/giphy.gif,attack of the clones meltdown GIF by Star Wars
9177,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abDcc2TgPXSN9vy/giphy.gif,this is ridiculous donald trump GIF
9178,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abDK0TryzEBJkgE/giphy.gif, 
9179,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abDnUPDkOC05QU8/giphy.gif,music video mv GIF
9180,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abDpyFqR4xz9ohW/giphy.gif,bernie sanders swag GIF by Justin
9181,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abDtrxd1Uf3p0Ji/giphy.gif,andy samberg hologram GIF
9182,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abE5OwOgdtE6NX2/giphy.gif,elastic heart dance GIF by Sony Music Colombia
9183,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abEMiZL5KZ8SDde/giphy.gif, 
9184,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abERY79vph15FV6/giphy.gif,harrison ford wink GIF by Star Wars
9185,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abF5PYFVB9f7WIo/giphy.gif,happy julia louis dreyfus GIF by CraveTV
9186,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abFKHSVcj6OtxhC/giphy.gif,oscars GIF by Mashable
9187,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abFUY210m7uZAZi/giphy.gif,tracy morgan oscars GIF by The Academy Awards
9188,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abGS0hdQG89AlrO/giphy.gif,party time GIF
9189,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abGzRUGQ4avh67e/giphy.gif,shocked jerry seinfeld GIF by CraveTV
9190,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abHIhpJMlXkhcKk/giphy.gif,i mean look at me GIF by SYFY
9191,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abHrsGbV10rCeze/giphy.gif,internet net art GIF by kotutohum
9192,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abHyNJxZ4xynlkc/giphy.gif, 
9193,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abI41DLtDBd1VQs/giphy.gif,mr. d comedy GIF by CBC
9194,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abI6oooyCwtgKuQ/giphy.gif, 
9195,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abIeBofaARMhGes/giphy.gif,ghost hunters fist bump GIF by SYFY
9196,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abIn8H8TTzmQrcc/giphy.gif,harrison ford insult GIF by Star Wars
9197,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abITaVsllG3byBG/giphy.gif,GIF by Star Wars
9198,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abIZJKIhfhvqfHq/giphy.gif,celebrate bulldog basketball GIF by Mississippi State Athletics
9199,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abJai0S6Go5Pz0Y/giphy.gif,abbi jacobson shes a kwane GIF by Broad City
9200,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abJZFDPHnAlhMbe/giphy.gif,comedy central GIF by Broad City
9201,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abJzTDlZOLk7MWc/giphy.gif,under water animation GIF by steamlog
9202,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abKBGO9lu17BL8I/giphy.gif,excited hailee steinfeld GIF by Music Choice
9203,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abKC6albM1ZoIk8/giphy.gif,can you not cats GIF by Look Human
9204,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abKdjLVFduQcm3e/giphy.gif,happy oh yeah GIF by THE NEXT STEP
9205,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abKeiEAjRB5YQDK/giphy.gif, 
9206,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abkIGBGvlE8cS1a/giphy.gif,scared bates motel GIF by A&E
9207,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abkSeittDHEjtYY/giphy.gif,childhood's end GIF by SYFY
9208,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abkti7UphSopcl2/giphy.gif,Animated GIF
9209,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abkUMuO6XtGnI9q/giphy.gif, 
9210,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abKWtUe6LgV3BKg/giphy.gif,i-d dance GIF by VICE Media Spain
9211,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abL1nxw0AvOK1pu/giphy.gif,what are you talking about harrison ford GIF by Star Wars
9212,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abL1X88EvyRufIY/giphy.gif, 
9213,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abl5rf16IkytYGI/giphy.gif, 
9214,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7ablFto5G3zlcLAY/giphy.gif,music video GIF by Trevor Jackson
9215,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7ablH7JPlrBIjzry/giphy.gif,andy samberg dancing GIF
9216,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7ablJVBlZmg08lRm/giphy.gif, 
9217,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abLOPn5UJ048sSY/giphy.gif,game of thrones hbo GIF by got50
9218,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abLPoFq6adq1h9m/giphy.gif,benedict cumberbatch shut up GIF by Sherlock
9219,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7ablTDraA2TK1ygw/giphy.gif,video game cake GIF by Maytag
9220,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abLXvdD5rGS7ylW/giphy.gif, 
9221,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abm6SdENzuscNyw/giphy.gif,excited big cat GIF by Barstool Sports
9222,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abm6VE4QaXA8zug/giphy.gif,I missed you GIF by VH1
9223,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abM7GiKBq3rVEIM/giphy.gif, 
9224,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abMbmR0SIH59zby/giphy.gif,comedy central vegan GIF by Broad City
9225,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abmNCRujHGyi8yk/giphy.gif,kanye west twitter feud GIF
9226,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abn5R09N4ZDsaXu/giphy.gif,ariana grande ok GIF
9227,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abno9ha0CaHXlYc/giphy.gif, 
9228,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abnOZ8RtFi8Uzlu/giphy.gif,comedy central yas queen GIF by Broad City
9229,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abnYtvY5XUWbQM8/giphy.gif,bernie sanders democratic debate 2016 GIF by Univision Noticias
9230,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abnZIGzKF8OjnEI/giphy.gif,comedy central ok GIF by Broad City
9231,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abokrypEhtKj10k/giphy.gif, 
9232,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abonV6K9irq7kaY/giphy.gif,computer kid thumbs up GIF by Captain Obvious
9233,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abooVPgeGpknXpu/giphy.gif,civil war hello GIF
9234,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpb8PrquYLjfe8/giphy.gif, 
9235,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpeGxbHV6pMpva/giphy.gif,jackie chan GIF by Warner Archive
9236,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpexgodhe2DSlG/giphy.gif,reba mcentire deal with it GIF
9237,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpf0Zo3unxLl84/giphy.gif,toy story lol GIF by The Academy Awards
9238,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpRxulbURiJahy/giphy.gif,megan fox flirting GIF by New Girl
9239,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpvv9006P3qpWg/giphy.gif,music video mv GIF
9240,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abpxA2WUPcAJVJu/giphy.gif,fifth harmony work from home GIF
9241,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abqjEIIzjz8O9kQ/giphy.gif,pi day GIF by SYFY
9242,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abqLfCPokGxPFh6/giphy.gif,daily show smile GIF by The Daily Show with Trevor Noah
9243,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abqor3o4mIDZqFy/giphy.gif,girl love GIF by Denyse
9244,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abqPKlcPasOJGBG/giphy.gif,no donut GIF by Scorpion Dagger
9245,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/3o7abqrMZ8zTM9Sjn2/giphy.gif,GIF by Ghostbusters
